fecha,pm2_5,pm10,co,no2,aqi,categoria
2026-01-10 03:00:00,9.3,11.6,146.0,4.3,16,🟢 Bueno
2026-01-10 04:00:00,8.9,11.1,149.0,4.3,16,🟢 Bueno
2026-01-10 05:00:00,8.9,11.1,153.0,4.6,16,🟢 Bueno
2026-01-10 06:00:00,8.7,10.9,157.0,5.0,17,🟢 Bueno
2026-01-10 07:00:00,10.9,13.7,160.0,6.0,17,🟢 Bueno
2026-01-10 08:00:00,10.8,13.6,159.0,4.6,18,🟢 Bueno
2026-01-10 09:00:00,11.9,15.4,156.0,2.7,23,🟡 Aceptable
2026-01-10 10:00:00,11.8,15.4,155.0,1.2,27,🟡 Aceptable
2026-01-10 11:00:00,11.8,15.2,157.0,0.7,29,🟡 Aceptable
2026-01-10 12:00:00,12.3,15.5,159.0,0.6,30,🟡 Aceptable
2026-01-10 13:00:00,12.0,15.1,162.0,0.6,31,🟡 Aceptable
2026-01-10 14:00:00,12.0,15.0,162.0,0.5,31,🟡 Aceptable
2026-01-10 15:00:00,11.7,14.6,161.0,0.5,30,🟡 Aceptable
2026-01-10 16:00:00,11.7,14.5,167.0,1.0,29,🟡 Aceptable
2026-01-10 17:00:00,10.5,12.9,189.0,2.6,26,🟡 Aceptable
2026-01-10 18:00:00,10.0,12.2,219.0,4.7,22,🟡 Aceptable
2026-01-10 19:00:00,13.7,16.7,234.0,5.4,21,🟡 Aceptable
2026-01-10 20:00:00,13.1,15.8,222.0,4.8,22,🟡 Aceptable
2026-01-10 21:00:00,12.5,15.3,196.0,4.0,22,🟡 Aceptable
2026-01-10 22:00:00,12.3,14.9,176.0,3.4,22,🟡 Aceptable
2026-01-10 23:00:00,12.1,14.3,168.0,3.2,22,🟡 Aceptable
2026-01-11 00:00:00,12.0,13.8,166.0,3.3,22,🟡 Aceptable
2026-01-11 01:00:00,11.9,13.5,165.0,3.3,22,🟡 Aceptable
2026-01-11 02:00:00,11.8,13.1,165.0,3.1,23,🟡 Aceptable
2026-01-11 03:00:00,11.8,13.0,167.0,2.9,23,🟡 Aceptable
2026-01-11 04:00:00,11.7,12.5,170.0,2.8,23,🟡 Aceptable
2026-01-11 05:00:00,11.1,11.6,177.0,3.1,23,🟡 Aceptable
2026-01-11 06:00:00,10.7,11.1,185.0,3.5,23,🟡 Aceptable
2026-01-11 07:00:00,10.6,10.9,189.0,3.6,24,🟡 Aceptable
2026-01-11 08:00:00,10.1,10.4,183.0,2.9,23,🟡 Aceptable
2026-01-11 09:00:00,9.1,9.5,173.0,1.8,23,🟡 Aceptable
2026-01-11 10:00:00,7.9,8.3,165.0,0.9,26,🟡 Aceptable
2026-01-11 11:00:00,7.0,7.3,162.0,0.6,28,🟡 Aceptable
2026-01-11 12:00:00,7.0,7.4,160.0,0.6,29,🟡 Aceptable
2026-01-11 13:00:00,7.0,7.5,160.0,0.6,30,🟡 Aceptable
2026-01-11 14:00:00,7.2,7.7,156.0,0.5,30,🟡 Aceptable
2026-01-11 15:00:00,7.6,8.2,153.0,0.5,30,🟡 Aceptable
2026-01-11 16:00:00,7.6,8.2,162.0,0.9,29,🟡 Aceptable
2026-01-11 17:00:00,7.6,8.3,200.0,2.2,26,🟡 Aceptable
2026-01-11 18:00:00,7.7,8.3,251.0,4.0,22,🟡 Aceptable
2026-01-11 19:00:00,10.7,12.7,279.0,5.4,20,🟢 Bueno
2026-01-11 20:00:00,9.7,11.8,262.0,4.7,20,🟢 Bueno
2026-01-11 21:00:00,9.2,11.4,222.0,3.8,20,🟢 Bueno
2026-01-11 22:00:00,8.9,11.3,187.0,3.2,20,🟢 Bueno
2026-01-11 23:00:00,9.0,11.4,169.0,3.3,19,🟢 Bueno
2026-01-12 00:00:00,9.3,11.9,156.0,3.8,19,🟢 Bueno
2026-01-12 01:00:00,8.7,11.1,147.0,4.1,19,🟢 Bueno
2026-01-12 02:00:00,8.1,10.2,142.0,3.9,18,🟢 Bueno
2026-01-12 03:00:00,8.0,10.2,141.0,3.4,19,🟢 Bueno
2026-01-12 04:00:00,7.3,9.1,141.0,3.1,19,🟢 Bueno
2026-01-12 05:00:00,6.0,7.2,143.0,3.2,18,🟢 Bueno
2026-01-12 06:00:00,4.7,5.3,147.0,3.5,17,🟢 Bueno
2026-01-12 07:00:00,6.0,7.2,149.0,3.1,19,🟢 Bueno
2026-01-12 08:00:00,5.4,6.4,147.0,2.5,20,🟢 Bueno
2026-01-12 09:00:00,4.9,5.6,143.0,1.6,23,🟡 Aceptable
2026-01-12 10:00:00,4.4,5.2,140.0,0.9,25,🟡 Aceptable
2026-01-12 11:00:00,4.7,5.8,139.0,0.6,26,🟡 Aceptable
2026-01-12 12:00:00,5.6,7.1,139.0,0.6,28,🟡 Aceptable
2026-01-12 13:00:00,6.3,7.9,140.0,0.6,28,🟡 Aceptable
2026-01-12 14:00:00,7.6,9.5,134.0,0.6,28,🟡 Aceptable
2026-01-12 15:00:00,7.9,10.0,130.0,0.6,28,🟡 Aceptable
2026-01-12 16:00:00,7.0,8.6,149.0,1.0,26,🟡 Aceptable
2026-01-12 17:00:00,6.7,8.0,224.0,1.8,24,🟡 Aceptable
2026-01-12 18:00:00,6.7,7.7,322.0,2.9,21,🟡 Aceptable
2026-01-12 19:00:00,7.9,9.5,375.0,4.2,18,🟢 Bueno
2026-01-12 20:00:00,7.6,9.2,337.0,4.3,16,🟢 Bueno
2026-01-12 21:00:00,7.3,8.8,253.0,4.5,15,🟢 Bueno
2026-01-12 22:00:00,7.3,8.8,186.0,4.7,14,🟢 Bueno
2026-01-12 23:00:00,7.4,8.7,161.0,4.8,14,🟢 Bueno
2026-01-13 00:00:00,7.0,8.3,154.0,4.8,14,🟢 Bueno
2026-01-13 01:00:00,6.7,7.8,150.0,4.9,13,🟢 Bueno
2026-01-13 02:00:00,6.3,7.1,147.0,5.1,13,🟢 Bueno
2026-01-13 03:00:00,6.1,6.8,148.0,5.4,13,🟢 Bueno
2026-01-13 04:00:00,6.0,6.7,150.0,5.7,13,🟢 Bueno
2026-01-13 05:00:00,5.9,6.5,156.0,6.4,13,🟢 Bueno
2026-01-13 06:00:00,5.9,6.4,163.0,7.1,13,🟢 Bueno
2026-01-13 07:00:00,4.3,4.4,165.0,8.0,13,🟢 Bueno
2026-01-13 08:00:00,4.7,4.9,156.0,6.1,13,🟢 Bueno
2026-01-13 09:00:00,4.3,4.6,142.0,3.4,17,🟢 Bueno
2026-01-13 10:00:00,4.3,5.2,132.0,1.4,22,🟡 Aceptable
2026-01-13 11:00:00,5.2,6.4,130.0,0.8,25,🟡 Aceptable
2026-01-13 12:00:00,5.7,7.2,131.0,0.8,27,🟡 Aceptable
2026-01-13 13:00:00,5.9,7.3,136.0,0.9,28,🟡 Aceptable
2026-01-13 14:00:00,6.2,7.7,142.0,0.7,30,🟡 Aceptable
2026-01-13 15:00:00,6.3,7.8,150.0,0.7,30,🟡 Aceptable
2026-01-13 16:00:00,6.3,7.6,168.0,1.1,30,🟡 Aceptable
2026-01-13 17:00:00,5.7,6.4,208.0,2.4,28,🟡 Aceptable
2026-01-13 18:00:00,5.9,6.3,258.0,4.1,25,🟡 Aceptable
2026-01-13 19:00:00,10.7,12.4,283.0,4.7,21,🟡 Aceptable
2026-01-13 20:00:00,10.2,11.9,262.0,4.9,20,🟢 Bueno
2026-01-13 21:00:00,10.3,12.1,217.0,5.2,20,🟢 Bueno
2026-01-13 22:00:00,10.1,11.8,180.0,5.3,19,🟢 Bueno
2026-01-13 23:00:00,8.8,10.1,164.0,5.3,18,🟢 Bueno
2026-01-14 00:00:00,8.4,9.7,155.0,5.1,17,🟢 Bueno
2026-01-14 01:00:00,8.0,9.4,150.0,4.8,17,🟢 Bueno
2026-01-14 02:00:00,7.0,8.1,146.0,4.2,18,🟢 Bueno
2026-01-14 03:00:00,5.5,6.2,145.0,3.4,20,🟢 Bueno
2026-01-14 04:00:00,3.5,3.9,147.0,2.9,21,🟡 Aceptable
2026-01-14 05:00:00,3.1,3.4,155.0,3.2,20,🟢 Bueno
2026-01-14 06:00:00,2.5,2.8,165.0,3.8,18,🟢 Bueno
2026-01-14 07:00:00,2.1,2.1,171.0,4.1,17,🟢 Bueno
2026-01-14 08:00:00,2.6,2.8,166.0,3.3,20,🟢 Bueno
2026-01-14 09:00:00,3.0,3.2,156.0,2.1,25,🟡 Aceptable
2026-01-14 10:00:00,3.7,4.0,150.0,1.2,29,🟡 Aceptable
2026-01-14 11:00:00,4.0,4.4,152.0,0.9,32,🟡 Aceptable
2026-01-14 12:00:00,4.1,4.4,159.0,0.8,34,🟡 Aceptable
2026-01-14 13:00:00,3.9,4.2,163.0,0.8,34,🟡 Aceptable
2026-01-14 14:00:00,3.9,4.2,161.0,0.8,35,🟡 Aceptable
2026-01-14 15:00:00,3.9,4.2,157.0,0.9,34,🟡 Aceptable
2026-01-14 16:00:00,4.1,4.5,160.0,1.2,33,🟡 Aceptable
2026-01-14 17:00:00,3.7,4.1,179.0,1.9,30,🟡 Aceptable
2026-01-14 18:00:00,4.0,4.4,206.0,2.9,25,🟡 Aceptable
2026-01-14 19:00:00,10.0,11.7,223.0,6.1,18,🟢 Bueno
2026-01-14 20:00:00,9.9,11.6,221.0,5.8,18,🟢 Bueno
2026-01-14 21:00:00,10.3,12.1,210.0,5.5,17,🟢 Bueno
2026-01-14 22:00:00,10.0,12.3,196.0,5.1,16,🟢 Bueno
2026-01-14 23:00:00,9.9,12.0,180.0,4.8,16,🟢 Bueno
2026-01-15 00:00:00,9.3,11.3,163.0,4.4,16,🟢 Bueno
2026-01-15 01:00:00,8.5,10.3,150.0,4.2,15,🟢 Bueno
2026-01-15 02:00:00,8.0,9.8,145.0,4.1,15,🟢 Bueno
2026-01-15 03:00:00,7.6,9.2,145.0,4.2,14,🟢 Bueno
2026-01-15 04:00:00,7.4,9.1,147.0,4.2,14,🟢 Bueno
2026-01-15 05:00:00,6.9,8.4,152.0,4.4,13,🟢 Bueno
2026-01-15 06:00:00,6.6,7.8,158.0,4.6,13,🟢 Bueno
2026-01-15 07:00:00,9.3,11.7,162.0,4.1,18,🟢 Bueno
2026-01-15 08:00:00,9.1,11.6,159.0,3.2,21,🟡 Aceptable
2026-01-15 09:00:00,9.5,12.2,153.0,2.0,26,🟡 Aceptable
2026-01-15 10:00:00,9.9,12.8,149.0,1.1,30,🟡 Aceptable
2026-01-15 11:00:00,10.3,13.2,150.0,0.7,31,🟡 Aceptable
2026-01-15 12:00:00,10.4,13.0,153.0,0.6,32,🟡 Aceptable
2026-01-15 13:00:00,9.9,12.0,156.0,0.6,32,🟡 Aceptable
2026-01-15 14:00:00,9.4,11.3,155.0,0.6,30,🟡 Aceptable
2026-01-15 15:00:00,8.8,10.6,154.0,0.7,28,🟡 Aceptable
2026-01-15 16:00:00,8.5,10.4,156.0,1.2,25,🟡 Aceptable
2026-01-15 17:00:00,8.4,10.5,169.0,2.7,22,🟡 Aceptable
2026-01-15 18:00:00,7.9,9.8,185.0,4.6,20,🟢 Bueno
2026-01-15 19:00:00,8.8,10.7,193.0,3.7,18,🟢 Bueno
2026-01-15 20:00:00,8.5,10.4,183.0,3.3,19,🟢 Bueno
2026-01-15 21:00:00,7.8,9.4,164.0,2.8,20,🟢 Bueno
2026-01-15 22:00:00,6.6,7.9,150.0,2.4,20,🟢 Bueno
2026-01-15 23:00:00,5.6,6.6,145.0,2.3,20,🟢 Bueno
2026-01-16 00:00:00,4.7,5.5,145.0,2.2,20,🟢 Bueno
2026-01-16 01:00:00,4.0,4.7,145.0,2.2,20,🟢 Bueno
2026-01-16 02:00:00,3.4,3.9,143.0,2.1,19,🟢 Bueno
2026-01-16 03:00:00,3.6,4.1,141.0,1.9,19,🟢 Bueno
2026-01-16 04:00:00,3.7,4.1,143.0,2.0,18,🟢 Bueno
2026-01-16 05:00:00,3.8,4.1,154.0,2.7,16,🟢 Bueno
2026-01-16 06:00:00,4.0,4.2,169.0,3.6,15,🟢 Bueno
2026-01-16 07:00:00,3.0,3.5,176.0,3.3,16,🟢 Bueno
2026-01-16 08:00:00,3.4,3.9,168.0,2.7,18,🟢 Bueno
2026-01-16 09:00:00,2.9,3.2,153.0,1.9,20,🟢 Bueno
2026-01-16 10:00:00,2.2,2.5,142.0,1.2,22,🟡 Aceptable
2026-01-16 11:00:00,1.6,1.8,141.0,0.9,24,🟡 Aceptable
2026-01-16 12:00:00,1.3,1.4,144.0,0.7,25,🟡 Aceptable
2026-01-16 13:00:00,1.4,1.5,148.0,0.6,26,🟡 Aceptable
2026-01-16 14:00:00,1.6,1.7,147.0,0.4,27,🟡 Aceptable
2026-01-16 15:00:00,1.8,1.9,146.0,0.3,28,🟡 Aceptable
2026-01-16 16:00:00,2.0,2.2,160.0,0.9,27,🟡 Aceptable
2026-01-16 17:00:00,2.4,2.8,206.0,2.8,25,🟡 Aceptable
2026-01-16 18:00:00,3.2,3.6,267.0,5.4,21,🟡 Aceptable
2026-01-16 19:00:00,10.7,11.7,301.0,6.6,17,🟢 Bueno
2026-01-16 20:00:00,9.8,10.7,283.0,7.0,17,🟢 Bueno
2026-01-16 21:00:00,10.2,11.4,240.0,7.5,16,🟢 Bueno
2026-01-16 22:00:00,10.6,12.1,204.0,7.9,15,🟢 Bueno
2026-01-16 23:00:00,10.9,12.7,191.0,8.1,14,🟢 Bueno
2026-01-17 00:00:00,10.6,12.5,187.0,8.1,14,🟢 Bueno
2026-01-17 01:00:00,10.2,12.3,183.0,7.9,14,🟢 Bueno
2026-01-17 02:00:00,9.4,11.6,176.0,7.1,14,🟢 Bueno
2026-01-17 03:00:00,8.7,11.0,170.0,6.1,15,🟢 Bueno
2026-01-17 04:00:00,7.7,9.8,171.0,5.4,16,🟢 Bueno
2026-01-17 05:00:00,8.3,10.7,185.0,5.6,16,🟢 Bueno
2026-01-17 06:00:00,8.6,11.1,206.0,6.2,15,🟢 Bueno
2026-01-17 07:00:00,8.6,10.6,217.0,5.9,15,🟢 Bueno
2026-01-17 08:00:00,8.4,10.4,209.0,4.5,19,🟢 Bueno
2026-01-17 09:00:00,8.2,10.1,191.0,2.6,26,🟡 Aceptable
2026-01-17 10:00:00,8.1,9.5,179.0,1.1,30,🟡 Aceptable
2026-01-17 11:00:00,7.6,8.4,181.0,0.6,32,🟡 Aceptable
2026-01-17 12:00:00,7.6,8.3,189.0,0.6,33,🟡 Aceptable
2026-01-17 13:00:00,7.6,8.2,195.0,0.7,33,🟡 Aceptable
2026-01-17 14:00:00,7.8,8.5,194.0,0.6,34,🟡 Aceptable
2026-01-17 15:00:00,8.8,9.5,191.0,0.6,35,🟡 Aceptable
2026-01-17 16:00:00,8.8,9.4,193.0,0.9,36,🟡 Aceptable
2026-01-17 17:00:00,9.4,10.1,208.0,1.8,36,🟡 Aceptable
2026-01-17 18:00:00,10.1,10.6,229.0,3.1,35,🟡 Aceptable
2026-01-17 19:00:00,12.2,12.9,238.0,5.6,32,🟡 Aceptable
2026-01-17 20:00:00,10.4,11.3,226.0,5.0,34,🟡 Aceptable
2026-01-17 21:00:00,9.4,10.7,202.0,4.1,38,🟡 Aceptable
2026-01-17 22:00:00,8.5,10.0,181.0,3.6,39,🟡 Aceptable
2026-01-17 23:00:00,7.9,9.3,167.0,3.7,37,🟡 Aceptable
2026-01-18 00:00:00,7.6,9.3,156.0,4.2,33,🟡 Aceptable
2026-01-18 01:00:00,7.4,9.2,149.0,4.6,30,🟡 Aceptable
2026-01-18 02:00:00,7.1,9.1,145.0,4.8,27,🟡 Aceptable
2026-01-18 03:00:00,7.0,9.1,145.0,4.9,24,🟡 Aceptable
2026-01-18 04:00:00,7.0,9.1,148.0,5.1,22,🟡 Aceptable
2026-01-18 05:00:00,7.1,9.3,156.0,5.5,20,🟢 Bueno
2026-01-18 06:00:00,7.2,9.4,166.0,6.0,18,🟢 Bueno
2026-01-18 07:00:00,10.4,13.2,173.0,6.4,18,🟢 Bueno
2026-01-18 08:00:00,10.3,13.3,171.0,4.9,22,🟡 Aceptable
2026-01-18 09:00:00,10.2,13.4,165.0,2.9,27,🟡 Aceptable
2026-01-18 10:00:00,10.4,13.5,161.0,1.4,31,🟡 Aceptable
2026-01-18 11:00:00,10.5,13.6,165.0,0.8,34,🟡 Aceptable
2026-01-18 12:00:00,11.2,14.2,171.0,0.7,36,🟡 Aceptable
2026-01-18 13:00:00,11.7,14.6,174.0,0.7,37,🟡 Aceptable
2026-01-18 14:00:00,11.3,14.0,164.0,0.6,37,🟡 Aceptable
2026-01-18 15:00:00,11.8,14.7,150.0,0.6,37,🟡 Aceptable
2026-01-18 16:00:00,11.5,14.3,157.0,1.0,36,🟡 Aceptable
2026-01-18 17:00:00,10.2,12.5,208.0,2.4,32,🟡 Aceptable
2026-01-18 18:00:00,9.7,11.9,280.0,4.2,27,🟡 Aceptable
2026-01-18 19:00:00,11.4,14.6,322.0,4.1,26,🟡 Aceptable
2026-01-18 20:00:00,10.7,13.7,306.0,3.8,26,🟡 Aceptable
2026-01-18 21:00:00,9.8,12.8,260.0,3.3,26,🟡 Aceptable
2026-01-18 22:00:00,9.6,12.8,218.0,3.0,26,🟡 Aceptable
2026-01-18 23:00:00,9.3,12.6,192.0,2.9,26,🟡 Aceptable
2026-01-19 00:00:00,8.9,12.1,172.0,2.8,25,🟡 Aceptable
2026-01-19 01:00:00,9.1,12.5,156.0,2.8,24,🟡 Aceptable
2026-01-19 02:00:00,8.9,12.2,146.0,2.8,24,🟡 Aceptable
2026-01-19 03:00:00,8.7,11.9,141.0,2.8,22,🟡 Aceptable
2026-01-19 04:00:00,8.7,11.9,141.0,3.0,21,🟡 Aceptable
2026-01-19 05:00:00,8.6,11.6,152.0,3.7,20,🟢 Bueno
2026-01-19 06:00:00,8.6,11.7,168.0,4.5,20,🟢 Bueno
2026-01-19 07:00:00,9.9,13.1,176.0,5.8,20,🟢 Bueno
2026-01-19 08:00:00,10.0,13.4,168.0,4.4,20,🟢 Bueno
2026-01-19 09:00:00,10.3,13.9,152.0,2.4,26,🟡 Aceptable
2026-01-19 10:00:00,9.8,13.0,140.0,0.9,30,🟡 Aceptable
2026-01-19 11:00:00,9.7,12.8,137.0,0.4,32,🟡 Aceptable
2026-01-19 12:00:00,9.4,12.4,139.0,0.4,32,🟡 Aceptable
2026-01-19 13:00:00,9.2,12.0,141.0,0.5,33,🟡 Aceptable
2026-01-19 14:00:00,9.0,11.7,139.0,0.4,33,🟡 Aceptable
2026-01-19 15:00:00,8.9,11.5,138.0,0.3,33,🟡 Aceptable
2026-01-19 16:00:00,8.7,11.1,149.0,1.0,32,🟡 Aceptable
2026-01-19 17:00:00,8.6,10.9,189.0,2.9,29,🟡 Aceptable
2026-01-19 18:00:00,9.1,11.3,241.0,5.5,25,🟡 Aceptable
2026-01-19 19:00:00,12.3,15.2,267.0,5.6,20,🟢 Bueno
2026-01-19 20:00:00,12.7,15.5,243.0,6.4,19,🟢 Bueno
2026-01-19 21:00:00,13.2,15.9,194.0,7.4,19,🟢 Bueno
2026-01-19 22:00:00,13.2,16.0,156.0,8.0,19,🟢 Bueno
2026-01-19 23:00:00,12.8,15.5,146.0,7.8,20,🟢 Bueno
2026-01-20 00:00:00,11.9,14.5,147.0,7.0,20,🟢 Bueno
2026-01-20 01:00:00,11.1,13.6,149.0,6.3,20,🟢 Bueno
2026-01-20 02:00:00,10.4,12.9,148.0,5.6,20,🟢 Bueno
2026-01-20 03:00:00,9.7,12.2,149.0,4.8,20,🟢 Bueno
2026-01-20 04:00:00,9.1,11.6,150.0,4.2,20,🟢 Bueno
2026-01-20 05:00:00,8.6,10.9,154.0,4.1,21,🟡 Aceptable
2026-01-20 06:00:00,8.4,10.7,159.0,4.3,21,🟡 Aceptable
2026-01-20 07:00:00,12.1,15.6,160.0,5.0,20,🟢 Bueno
2026-01-20 08:00:00,12.4,16.4,152.0,3.8,21,🟡 Aceptable
2026-01-20 09:00:00,12.2,16.2,140.0,2.2,26,🟡 Aceptable
2026-01-20 10:00:00,12.2,16.1,132.0,1.0,30,🟡 Aceptable
2026-01-20 11:00:00,12.4,16.3,133.0,0.6,32,🟡 Aceptable
2026-01-20 12:00:00,13.1,16.9,138.0,0.5,33,🟡 Aceptable
2026-01-20 13:00:00,13.7,17.6,144.0,0.6,33,🟡 Aceptable
2026-01-20 14:00:00,13.1,16.6,148.0,0.5,34,🟡 Aceptable
2026-01-20 15:00:00,13.2,16.6,152.0,0.5,34,🟡 Aceptable
2026-01-20 16:00:00,12.8,15.9,159.0,1.0,34,🟡 Aceptable
2026-01-20 17:00:00,12.4,15.1,175.0,2.4,32,🟡 Aceptable
2026-01-20 18:00:00,12.0,14.1,194.0,4.4,29,🟡 Aceptable
2026-01-20 19:00:00,12.6,15.5,206.0,3.5,28,🟡 Aceptable
2026-01-20 20:00:00,11.2,13.9,205.0,3.7,28,🟡 Aceptable
2026-01-20 21:00:00,10.7,13.4,197.0,3.9,29,🟡 Aceptable
2026-01-20 22:00:00,11.0,13.8,188.0,4.3,29,🟡 Aceptable
2026-01-20 23:00:00,10.8,13.5,177.0,4.9,28,🟡 Aceptable
2026-01-21 00:00:00,10.4,13.1,165.0,5.7,25,🟡 Aceptable
2026-01-21 01:00:00,10.0,12.6,159.0,6.2,23,🟡 Aceptable
2026-01-21 02:00:00,9.4,11.8,164.0,6.3,23,🟡 Aceptable
2026-01-21 03:00:00,8.7,11.0,175.0,6.2,23,🟡 Aceptable
2026-01-21 04:00:00,8.2,10.5,185.0,6.1,23,🟡 Aceptable
2026-01-21 05:00:00,8.3,10.6,192.0,6.2,23,🟡 Aceptable
2026-01-21 06:00:00,6.3,8.0,199.0,6.3,23,🟡 Aceptable
2026-01-21 07:00:00,7.2,9.1,200.0,7.7,22,🟡 Aceptable
2026-01-21 08:00:00,5.6,7.4,194.0,5.9,22,🟡 Aceptable
2026-01-21 09:00:00,5.7,7.5,182.0,3.3,24,🟡 Aceptable
2026-01-21 10:00:00,5.5,7.3,173.0,1.4,30,🟡 Aceptable
2026-01-21 11:00:00,5.5,7.4,167.0,0.8,34,🟡 Aceptable
2026-01-21 12:00:00,5.2,6.7,163.0,0.7,36,🟡 Aceptable
2026-01-21 13:00:00,5.0,5.9,161.0,0.8,38,🟡 Aceptable
2026-01-21 14:00:00,5.5,6.3,164.0,0.7,39,🟡 Aceptable
2026-01-21 15:00:00,5.6,6.4,169.0,0.7,39,🟡 Aceptable
2026-01-21 16:00:00,5.6,6.4,172.0,0.9,38,🟡 Aceptable
2026-01-21 17:00:00,5.4,6.2,170.0,1.6,36,🟡 Aceptable
2026-01-21 18:00:00,5.4,6.4,167.0,2.6,33,🟡 Aceptable
2026-01-21 19:00:00,11.5,14.6,165.0,3.0,26,🟡 Aceptable
2026-01-21 20:00:00,9.9,12.8,168.0,3.0,26,🟡 Aceptable
2026-01-21 21:00:00,9.7,12.7,173.0,3.0,26,🟡 Aceptable
2026-01-21 22:00:00,10.2,13.3,173.0,3.1,26,🟡 Aceptable
2026-01-21 23:00:00,10.4,13.5,164.0,3.5,26,🟡 Aceptable
2026-01-22 00:00:00,10.4,13.6,151.0,4.0,24,🟡 Aceptable
2026-01-22 01:00:00,10.3,13.4,142.0,4.6,22,🟡 Aceptable
2026-01-22 02:00:00,10.0,13.0,139.0,5.1,21,🟡 Aceptable
2026-01-22 03:00:00,9.9,12.9,140.0,5.7,19,🟢 Bueno
2026-01-22 04:00:00,10.0,13.0,143.0,6.2,17,🟢 Bueno
2026-01-22 05:00:00,10.0,12.9,150.0,7.1,15,🟢 Bueno
2026-01-22 06:00:00,9.9,12.6,158.0,8.0,15,🟢 Bueno
2026-01-22 07:00:00,13.2,16.8,161.0,6.9,18,🟢 Bueno
2026-01-22 08:00:00,11.3,14.7,152.0,5.3,21,🟡 Aceptable
2026-01-22 09:00:00,11.3,14.8,138.0,3.1,26,🟡 Aceptable
2026-01-22 10:00:00,11.5,15.1,130.0,1.4,30,🟡 Aceptable
2026-01-22 11:00:00,11.7,15.3,134.0,0.7,32,🟡 Aceptable
2026-01-22 12:00:00,11.8,15.3,144.0,0.6,33,🟡 Aceptable
2026-01-22 13:00:00,11.3,14.5,151.0,0.6,34,🟡 Aceptable
2026-01-22 14:00:00,11.3,14.5,149.0,0.4,33,🟡 Aceptable
2026-01-22 15:00:00,11.0,14.1,143.0,0.4,32,🟡 Aceptable
2026-01-22 16:00:00,10.1,12.9,141.0,0.8,30,🟡 Aceptable
2026-01-22 17:00:00,8.8,11.1,147.0,2.1,27,🟡 Aceptable
2026-01-22 18:00:00,8.4,10.5,156.0,3.9,24,🟡 Aceptable
2026-01-22 19:00:00,11.6,14.7,163.0,4.2,21,🟡 Aceptable
2026-01-22 20:00:00,11.0,13.9,167.0,4.1,21,🟡 Aceptable
2026-01-22 21:00:00,10.2,13.1,169.0,4.1,21,🟡 Aceptable
2026-01-22 22:00:00,9.9,12.7,169.0,4.0,21,🟡 Aceptable
2026-01-22 23:00:00,9.5,12.1,165.0,4.0,21,🟡 Aceptable
2026-01-23 00:00:00,8.9,11.5,158.0,4.0,21,🟡 Aceptable
2026-01-23 01:00:00,8.4,10.9,152.0,4.0,21,🟡 Aceptable
2026-01-23 02:00:00,7.9,10.2,148.0,3.9,21,🟡 Aceptable
2026-01-23 03:00:00,7.5,9.5,146.0,3.7,21,🟡 Aceptable
2026-01-23 04:00:00,7.1,8.8,146.0,3.6,21,🟡 Aceptable
2026-01-23 05:00:00,6.9,8.4,153.0,3.8,20,🟢 Bueno
2026-01-23 06:00:00,6.8,8.0,162.0,4.0,20,🟢 Bueno
2026-01-23 07:00:00,7.4,9.1,167.0,4.2,20,🟢 Bueno
2026-01-23 08:00:00,7.8,9.5,162.0,3.2,19,🟢 Bueno
2026-01-23 09:00:00,8.4,10.6,151.0,1.9,25,🟡 Aceptable
2026-01-23 10:00:00,8.9,11.5,143.0,0.9,29,🟡 Aceptable
2026-01-23 11:00:00,9.4,12.1,141.0,0.6,31,🟡 Aceptable
2026-01-23 12:00:00,9.7,12.5,141.0,0.6,32,🟡 Aceptable
2026-01-23 13:00:00,9.6,12.4,141.0,0.6,33,🟡 Aceptable
2026-01-23 14:00:00,9.7,12.4,141.0,0.5,33,🟡 Aceptable
2026-01-23 15:00:00,9.5,12.2,140.0,0.5,33,🟡 Aceptable
2026-01-23 16:00:00,9.4,12.0,143.0,0.8,32,🟡 Aceptable
2026-01-23 17:00:00,9.1,11.5,150.0,1.6,30,🟡 Aceptable
2026-01-23 18:00:00,8.7,10.8,160.0,2.7,28,🟡 Aceptable
2026-01-23 19:00:00,8.8,11.2,168.0,3.2,26,🟡 Aceptable
2026-01-23 20:00:00,7.9,10.2,172.0,3.2,26,🟡 Aceptable
2026-01-23 21:00:00,7.7,10.0,174.0,3.2,26,🟡 Aceptable
2026-01-23 22:00:00,8.0,10.2,175.0,3.4,26,🟡 Aceptable
2026-01-23 23:00:00,8.1,10.4,174.0,3.9,24,🟡 Aceptable
2026-01-24 00:00:00,8.3,10.6,172.0,4.6,23,🟡 Aceptable
2026-01-24 01:00:00,8.4,10.7,170.0,5.4,22,🟡 Aceptable
2026-01-24 02:00:00,8.4,10.6,165.0,6.1,20,🟢 Bueno
2026-01-24 03:00:00,8.7,10.8,161.0,6.9,19,🟢 Bueno
2026-01-24 04:00:00,8.6,10.6,165.0,7.7,17,🟢 Bueno
2026-01-24 05:00:00,9.1,11.2,189.0,8.9,17,🟢 Bueno
2026-01-24 06:00:00,10.4,12.2,221.0,10.0,17,🟢 Bueno
2026-01-24 07:00:00,7.5,9.5,239.0,6.2,18,🟢 Bueno
2026-01-24 08:00:00,6.8,8.7,229.0,4.8,21,🟡 Aceptable
2026-01-24 09:00:00,6.8,8.8,204.0,2.9,26,🟡 Aceptable
